,89,90
vn866_inda,1.0,1.0
vn866_indb,1.0,1.0
vn866_indc,0.0,0.0
vn866_indd,-0.0,-0.0
vn867,0.0,0.0
vn867_ind,-0.0,-0.0
vn867_inda,1.0,1.0
vn867_indb,1.0,1.0
vn867_indc,0.0,0.0
vn867_indd,-0.0,-0.0
vn868,0.0,0.0
vn868_ind,-0.0,-0.0
vn868_inda,1.0,1.0
vn868_indb,1.0,1.0
vn868_indc,0.0,0.0
vn868_indd,-0.0,-0.0
vn869,0.0,0.0
vn869_ind,-0.0,-0.0
vn869_inda,1.0,1.0
vn869_indb,1.0,1.0
vn869_indc,0.0,0.0
vn869_indd,-0.0,-0.0
vn86_ind,0.0,0.0
vn86_inda,1.0,1.0
vn86_indb,1.0,1.0
vn86_indc,0.0,0.0
vn86_indd,0.0,0.0
vn87,0.0,0.0
vn870,0.0,0.0
vn870_ind,-0.0,-0.0
vn870_inda,1.0,1.0
vn870_indb,1.0,1.0
vn870_indc,0.0,0.0
vn870_indd,-0.0,-0.0
vn871,0.0,0.0
vn871_ind,-0.0,-0.0
vn871_inda,1.0,1.0
vn871_indb,1.0,1.0
vn871_indc,0.0,0.0
vn871_indd,-0.0,-0.0
vn872,0.0,0.0
vn872_ind,-0.0,-0.0
vn872_inda,1.0,1.0
vn872_indb,1.0,1.0
vn872_indc,0.0,0.0
vn872_indd,-0.0,-0.0
vn873,0.0,0.0
vn873_ind,-0.0,-0.0
vn873_inda,1.0,1.0
vn873_indb,1.0,1.0
vn873_indc,0.0,0.0
vn873_indd,-0.0,-0.0
vn874,0.0,0.0
vn874_ind,-0.0,-0.0
vn874_inda,1.0,1.0
vn874_indb,1.0,1.0
vn874_indc,0.0,0.0
vn874_indd,-0.0,-0.0
vn875,0.0,0.0
vn875_ind,-0.0,-0.0
vn875_inda,1.0,1.0
vn875_indb,1.0,1.0
vn875_indc,0.0,0.0
vn875_indd,-0.0,-0.0
vn876,0.0,0.0
vn876_ind,-0.0,-0.0
vn876_inda,1.0,1.0
vn876_indb,1.0,1.0
vn876_indc,0.0,0.0
vn876_indd,-0.0,-0.0
vn877,0.0,0.0
vn877_ind,-0.0,-0.0
vn877_inda,1.0,1.0
vn877_indb,1.0,1.0
vn877_indc,0.0,0.0
vn877_indd,-0.0,-0.0
vn878,0.0,0.0
vn878_ind,-0.0,-0.0
vn878_inda,1.0,1.0
vn878_indb,1.0,1.0
vn878_indc,0.0,0.0
vn878_indd,-0.0,-0.0
vn879,0.0,0.0
vn879_ind,-0.0,-0.0
vn879_inda,1.0,1.0
vn879_indb,1.0,1.0
vn879_indc,0.0,0.0
vn879_indd,-0.0,-0.0
vn87_ind,0.0,0.0
vn87_inda,1.0,1.0
vn87_indb,1.0,1.0
vn87_indc,0.0,0.0
vn87_indd,0.0,0.0
vn88,0.0,0.0
vn880,0.0,0.0
vn880_ind,-0.0,-0.0
vn880_inda,1.0,1.0
vn880_indb,1.0,1.0
vn880_indc,0.0,0.0
vn880_indd,-0.0,-0.0
vn881,0.0,0.0
vn881_ind,-0.0,-0.0
vn881_inda,1.0,1.0
vn881_indb,1.0,1.0
vn881_indc,0.0,0.0
vn881_indd,-0.0,-0.0
vn882,0.0,0.0
vn882_ind,-0.0,-0.0
vn882_inda,1.0,1.0
vn882_indb,1.0,1.0
vn882_indc,0.0,0.0
vn882_indd,-0.0,-0.0
vn883,0.0,0.0
vn883_ind,-0.0,-0.0
vn883_inda,1.0,1.0
vn883_indb,1.0,1.0
vn883_indc,0.0,0.0
vn883_indd,-0.0,-0.0
vn884,0.0,0.0
vn884_ind,-0.0,-0.0
vn884_inda,1.0,1.0
vn884_indb,1.0,1.0
vn884_indc,0.0,0.0
vn884_indd,-0.0,-0.0
vn885,0.0,0.0
vn885_ind,-0.0,-0.0
vn885_inda,1.0,1.0
vn885_indb,1.0,1.0
vn885_indc,0.0,0.0
vn885_indd,-0.0,-0.0
vn886,0.0,0.0
vn886_ind,-0.0,-0.0
vn886_inda,1.0,1.0
vn886_indb,1.0,1.0
vn886_indc,0.0,0.0
vn886_indd,-0.0,-0.0
vn887,0.0,0.0
vn887_ind,-0.0,-0.0
vn887_inda,1.0,1.0
vn887_indb,1.0,1.0
vn887_indc,0.0,0.0
vn887_indd,-0.0,-0.0
vn888,0.0,0.0
vn888_ind,-0.0,-0.0
vn888_inda,1.0,1.0
vn888_indb,1.0,1.0
vn888_indc,0.0,0.0
vn888_indd,-0.0,-0.0
vn889,0.0,0.0
vn889_ind,-0.0,-0.0
vn889_inda,1.0,1.0
vn889_indb,1.0,1.0
vn889_indc,0.0,0.0
vn889_indd,-0.0,-0.0
vn88_ind,0.0,0.0
vn88_inda,1.0,1.0
vn88_indb,1.0,1.0
vn88_indc,0.0,0.0
vn88_indd,0.0,0.0
vn89,0.0,0.0
vn890,0.0,0.0
vn890_ind,-0.0,-0.0
vn890_inda,1.0,1.0
vn890_indb,1.0,1.0
vn890_indc,0.0,0.0
vn890_indd,-0.0,-0.0
vn891,0.0,0.0
vn891_ind,-0.0,-0.0
vn891_inda,1.0,1.0
vn891_indb,1.0,1.0
vn891_indc,0.0,0.0
vn891_indd,-0.0,-0.0
vn892,0.0,0.0
vn892_ind,-0.0,-0.0
vn892_inda,1.0,1.0
vn892_indb,1.0,1.0
vn892_indc,0.0,0.0
vn892_indd,-0.0,-0.0
vn893,0.0,0.0
vn893_ind,-0.0,-0.0
vn893_inda,1.0,1.0
vn893_indb,1.0,1.0
vn893_indc,0.0,0.0
vn893_indd,-0.0,-0.0
vn894,0.0,0.0
vn894_ind,-0.0,-0.0
vn894_inda,1.0,1.0
vn894_indb,1.0,1.0
vn894_indc,0.0,0.0
vn894_indd,-0.0,-0.0
vn895,0.0,0.0
vn895_ind,-0.0,-0.0
vn895_inda,1.0,1.0
vn895_indb,1.0,1.0
vn895_indc,0.0,0.0
vn895_indd,-0.0,-0.0
vn896,0.0,0.0
vn896_ind,-0.0,-0.0
vn896_inda,1.0,1.0
vn896_indb,1.0,1.0
vn896_indc,0.0,0.0
vn896_indd,-0.0,-0.0
vn897,0.0,0.0
vn897_ind,-0.0,-0.0
vn897_inda,1.0,1.0
vn897_indb,1.0,1.0
vn897_indc,0.0,0.0
vn897_indd,-0.0,-0.0
vn898,0.0,0.0
vn898_ind,-0.0,-0.0
vn898_inda,1.0,1.0
vn898_indb,1.0,1.0
vn898_indc,0.0,0.0
vn898_indd,-0.0,-0.0
vn899,0.0,0.0
vn899_ind,-0.0,-0.0
vn899_inda,1.0,1.0
vn899_indb,1.0,1.0
vn899_indc,0.0,0.0
vn899_indd,-0.0,-0.0
vn89_ind,0.0,0.0
vn89_inda,1.0,1.0
vn89_indb,1.0,1.0
vn89_indc,0.0,0.0
vn89_indd,0.0,0.0
vn8_ind,0.0,0.0
vn8_inda,1.0,1.0
vn8_indb,1.0,1.0
vn8_indc,0.0,0.0
vn8_indd,0.0,0.0
vn9,0.0,0.0
vn90,0.0,0.0
vn900,0.0,0.0
vn900_ind,-0.0,-0.0
vn900_inda,1.0,1.0
vn900_indb,1.0,1.0
vn900_indc,0.0,0.0
vn900_indd,-0.0,-0.0
vn901,0.0,0.0
vn901_ind,-0.0,-0.0
vn901_inda,1.0,1.0
vn901_indb,1.0,1.0
vn901_indc,0.0,0.0
vn901_indd,-0.0,-0.0
vn902,0.0,0.0
vn902_ind,-0.0,-0.0
vn902_inda,1.0,1.0
vn902_indb,1.0,1.0
vn902_indc,0.0,0.0
vn902_indd,-0.0,-0.0
vn903,0.0,0.0
vn903_ind,-0.0,-0.0
vn903_inda,1.0,1.0
vn903_indb,1.0,1.0
vn903_indc,0.0,0.0
vn903_indd,-0.0,-0.0
vn904,0.0,0.0
vn904_ind,-0.0,-0.0
vn904_inda,1.0,1.0
vn904_indb,1.0,1.0
vn904_indc,0.0,0.0
vn904_indd,-0.0,-0.0
vn905,0.0,0.0
vn905_ind,-0.0,-0.0
vn905_inda,1.0,1.0
vn905_indb,1.0,1.0
vn905_indc,0.0,0.0
vn905_indd,-0.0,-0.0
vn906,0.0,0.0
vn906_ind,-0.0,-0.0
vn906_inda,1.0,1.0
vn906_indb,1.0,1.0
vn906_indc,0.0,0.0
vn906_indd,-0.0,-0.0
vn907,0.0,0.0
vn907_ind,-0.0,-0.0
vn907_inda,1.0,1.0
vn907_indb,1.0,1.0
vn907_indc,0.0,0.0
vn907_indd,-0.0,-0.0
vn908,0.0,0.0
vn908_ind,-0.0,-0.0
vn908_inda,1.0,1.0
vn908_indb,1.0,1.0
vn908_indc,0.0,0.0
vn908_indd,-0.0,-0.0
vn909,0.0,0.0
vn909_ind,-0.0,-0.0
vn909_inda,1.0,1.0
vn909_indb,1.0,1.0
vn909_indc,0.0,0.0
vn909_indd,-0.0,-0.0
vn90_ind,0.0,0.0
vn90_inda,1.0,1.0
vn90_indb,1.0,1.0
vn90_indc,0.0,0.0
vn90_indd,0.0,0.0
vn91,0.0,0.0
vn910,0.0,0.0
vn910_ind,-0.0,-0.0
vn910_inda,1.0,1.0
vn910_indb,1.0,1.0
vn910_indc,0.0,0.0
vn910_indd,-0.0,-0.0
vn911,0.0,0.0
vn911_ind,-0.0,-0.0
vn911_inda,1.0,1.0
vn911_indb,1.0,1.0
vn911_indc,0.0,0.0
vn911_indd,-0.0,-0.0
vn912,0.0,0.0
vn912_ind,-0.0,-0.0
vn912_inda,1.0,1.0
vn912_indb,1.0,1.0
vn912_indc,0.0,0.0
vn912_indd,-0.0,-0.0
vn913,0.0,0.0
vn913_ind,-0.0,-0.0
vn913_inda,1.0,1.0
vn913_indb,1.0,1.0
vn913_indc,0.0,0.0
vn913_indd,-0.0,-0.0
vn914,0.0,0.0
vn914_ind,-0.0,-0.0
vn914_inda,1.0,1.0
vn914_indb,1.0,1.0
vn914_indc,0.0,0.0
vn914_indd,-0.0,-0.0
vn915,0.0,0.0
vn915_ind,-0.0,-0.0
vn915_inda,1.0,1.0
vn915_indb,1.0,1.0
vn915_indc,0.0,0.0
vn915_indd,-0.0,-0.0
vn916,0.0,0.0
vn916_ind,-0.0,-0.0
vn916_inda,1.0,1.0
vn916_indb,1.0,1.0
vn916_indc,0.0,0.0
vn916_indd,-0.0,-0.0
vn917,0.0,0.0
vn917_ind,-0.0,-0.0
vn917_inda,1.0,1.0
vn917_indb,1.0,1.0
vn917_indc,0.0,0.0
vn917_indd,-0.0,-0.0
vn918,0.0,0.0
vn918_ind,-0.0,-0.0
vn918_inda,1.0,1.0
vn918_indb,1.0,1.0
vn918_indc,0.0,0.0
vn918_indd,-0.0,-0.0
vn919,0.0,0.0
vn919_ind,-0.0,-0.0
vn919_inda,1.0,1.0
vn919_indb,1.0,1.0
vn919_indc,0.0,0.0
vn919_indd,-0.0,-0.0
vn91_ind,0.0,0.0
vn91_inda,1.0,1.0
vn91_indb,1.0,1.0
vn91_indc,0.0,0.0
vn91_indd,0.0,0.0
vn92,0.0,0.0
vn920,0.0,0.0
vn920_ind,-0.0,-0.0
vn920_inda,1.0,1.0
vn920_indb,1.0,1.0
vn920_indc,0.0,0.0
vn920_indd,-0.0,-0.0
vn921,0.0,0.0
vn921_ind,-0.0,-0.0
vn921_inda,1.0,1.0
vn921_indb,1.0,1.0
vn921_indc,0.0,0.0
vn921_indd,-0.0,-0.0
vn922,0.0,0.0
vn922_ind,-0.0,-0.0
vn922_inda,1.0,1.0
vn922_indb,1.0,1.0
vn922_indc,0.0,0.0
vn922_indd,-0.0,-0.0
vn923,0.0,0.0
vn923_ind,-0.0,-0.0
vn923_inda,1.0,1.0
vn923_indb,1.0,1.0
vn923_indc,0.0,0.0
vn923_indd,-0.0,-0.0
vn924,0.0,0.0
vn924_ind,-0.0,-0.0
vn924_inda,1.0,1.0
vn924_indb,1.0,1.0
vn924_indc,0.0,0.0
vn924_indd,-0.0,-0.0
vn925,0.0,0.0
vn925_ind,-0.0,-0.0
vn925_inda,1.0,1.0
vn925_indb,1.0,1.0
vn925_indc,0.0,0.0
vn925_indd,-0.0,-0.0
vn926,0.0,0.0
vn926_ind,-0.0,-0.0
vn926_inda,1.0,1.0
vn926_indb,1.0,1.0
vn926_indc,0.0,0.0
vn926_indd,-0.0,-0.0
vn927,0.0,0.0
vn927_ind,-0.0,-0.0
vn927_inda,1.0,1.0
vn927_indb,1.0,1.0
vn927_indc,0.0,0.0
vn927_indd,-0.0,-0.0
vn928,0.0,0.0
vn928_ind,-0.0,-0.0
vn928_inda,1.0,1.0
vn928_indb,1.0,1.0
vn928_indc,0.0,0.0
vn928_indd,-0.0,-0.0
vn929,0.0,0.0
vn929_ind,-0.0,-0.0
vn929_inda,1.0,1.0
vn929_indb,1.0,1.0
vn929_indc,0.0,0.0
vn929_indd,-0.0,-0.0
vn92_ind,0.0,0.0
vn92_inda,1.0,1.0
vn92_indb,1.0,1.0
vn92_indc,0.0,0.0
vn92_indd,0.0,0.0
vn93,0.0,0.0
vn930,0.0,0.0
vn930_ind,-0.0,-0.0
vn930_inda,1.0,1.0
vn930_indb,1.0,1.0
vn930_indc,0.0,0.0
vn930_indd,-0.0,-0.0
vn931,0.0,0.0
vn931_ind,-0.0,-0.0
vn931_inda,1.0,1.0
vn931_indb,1.0,1.0
vn931_indc,0.0,0.0
vn931_indd,-0.0,-0.0
vn932,0.0,0.0
vn932_ind,-0.0,-0.0
vn932_inda,1.0,1.0
vn932_indb,1.0,1.0
vn932_indc,0.0,0.0
vn932_indd,-0.0,-0.0
vn933,0.0,0.0
vn933_ind,-0.0,-0.0
vn933_inda,1.0,1.0
vn933_indb,1.0,1.0
vn933_indc,0.0,0.0
vn933_indd,-0.0,-0.0
vn934,0.0,0.0
vn934_ind,-0.0,-0.0
vn934_inda,1.0,1.0
vn934_indb,1.0,1.0
vn934_indc,0.0,0.0
vn934_indd,-0.0,-0.0
vn935,0.0,0.0
vn935_ind,-0.0,-0.0
vn935_inda,1.0,1.0
vn935_indb,1.0,1.0
vn935_indc,0.0,0.0
vn935_indd,-0.0,-0.0
vn93_ind,0.0,0.0
vn93_inda,1.0,1.0
vn93_indb,1.0,1.0
vn93_indc,0.0,0.0
vn93_indd,0.0,0.0
vn94,0.0,0.0
vn94_ind,0.0,0.0
vn94_inda,1.0,1.0
vn94_indb,1.0,1.0
vn94_indc,0.0,0.0
vn94_indd,0.0,0.0
vn95,0.0,0.0
vn95_ind,0.0,0.0
vn95_inda,1.0,1.0
vn95_indb,1.0,1.0
vn95_indc,0.0,0.0
vn95_indd,0.0,0.0
vn96,0.0,0.0
vn96_ind,0.0,0.0
vn96_inda,1.0,1.0
vn96_indb,1.0,1.0
vn96_indc,0.0,0.0
vn96_indd,0.0,0.0
vn97,0.0,0.0
vn97_ind,0.0,0.0
vn97_inda,1.0,1.0
vn97_indb,1.0,1.0
vn97_indc,0.0,0.0
vn97_indd,0.0,0.0
vn98,0.0,0.0
vn98_ind,0.0,0.0
vn98_inda,1.0,1.0
vn98_indb,1.0,1.0
vn98_indc,0.0,0.0
vn98_indd,0.0,0.0
vn99,0.0,0.0
vn99_ind,0.0,0.0
vn99_inda,1.0,1.0
vn99_indb,1.0,1.0
vn99_indc,0.0,0.0
vn99_indd,0.0,0.0
vn9_ind,0.0,0.0
vn9_inda,1.0,1.0
vn9_indb,1.0,1.0
vn9_indc,0.0,0.0
vn9_indd,0.0,0.0
vp0,0.0,0.0
vp0_ind,0.0,0.0
vp0_inda,1.0,1.0
vp0_indb,1.0,1.0
vp0_indc,0.0,0.0
vp0_indd,0.0,0.0
vp1,0.0,0.0
vp10,0.0,0.0
vp100,0.0,0.0
vp100_ind,0.0,0.0
vp100_inda,1.0,1.0
vp100_indb,1.0,1.0
vp100_indc,0.0,0.0
vp100_indd,0.0,0.0
vp101,0.0,0.0
vp101_ind,0.0,0.0
vp101_inda,1.0,1.0
vp101_indb,1.0,1.0
vp101_indc,0.0,0.0
vp101_indd,0.0,0.0
vp102,0.0,0.0
vp102_ind,0.0,0.0
vp102_inda,1.0,1.0
vp102_indb,1.0,1.0
vp102_indc,0.0,0.0
vp102_indd,0.0,0.0
vp103,0.0,0.0
vp103_ind,0.0,0.0
vp103_inda,1.0,1.0
vp103_indb,1.0,1.0
vp103_indc,0.0,0.0
vp103_indd,0.0,0.0
vp104,0.0,0.0
vp104_ind,0.0,0.0
vp104_inda,1.0,1.0
vp104_indb,1.0,1.0
vp104_indc,0.0,0.0
vp104_indd,0.0,0.0
vp105,0.0,0.0
vp105_ind,0.0,0.0
vp105_inda,1.0,1.0
vp105_indb,1.0,1.0
vp105_indc,0.0,0.0
vp105_indd,0.0,0.0
vp106,0.0,0.0
vp106_ind,0.0,0.0
vp106_inda,1.0,1.0
vp106_indb,1.0,1.0
vp106_indc,0.0,0.0
vp106_indd,0.0,0.0
vp107,0.0,0.0
vp107_ind,0.0,0.0
vp107_inda,1.0,1.0
vp107_indb,1.0,1.0
vp107_indc,0.0,0.0
vp107_indd,0.0,0.0
vp108,0.0,0.0
vp108_ind,0.0,0.0
vp108_inda,1.0,1.0
vp108_indb,1.0,1.0
vp108_indc,0.0,0.0
vp108_indd,0.0,0.0
vp109,0.0,0.0
vp109_ind,0.0,0.0
vp109_inda,1.0,1.0
vp109_indb,1.0,1.0
vp109_indc,0.0,0.0
vp109_indd,0.0,0.0
vp10_ind,0.0,0.0
vp10_inda,1.0,1.0
vp10_indb,1.0,1.0
vp10_indc,0.0,0.0
vp10_indd,0.0,0.0
vp11,0.0,0.0
vp110,0.0,0.0
vp110_ind,0.0,0.0
vp110_inda,1.0,1.0
vp110_indb,1.0,1.0
vp110_indc,0.0,0.0
vp110_indd,0.0,0.0
vp111,0.0,0.0
vp111_ind,0.0,0.0
vp111_inda,1.0,1.0
vp111_indb,1.0,1.0
vp111_indc,0.0,0.0
vp111_indd,0.0,0.0
vp112,0.0,0.0
vp112_ind,0.0,0.0
vp112_inda,1.0,1.0
vp112_indb,1.0,1.0
vp112_indc,0.0,0.0
vp112_indd,0.0,0.0
vp113,0.0,0.0
vp113_ind,0.0,0.0
vp113_inda,1.0,1.0
vp113_indb,1.0,1.0
vp113_indc,0.0,0.0
vp113_indd,0.0,0.0
vp114,0.0,0.0
vp114_ind,0.0,0.0
vp114_inda,1.0,1.0
vp114_indb,1.0,1.0
vp114_indc,0.0,0.0
vp114_indd,0.0,0.0
vp115,0.0,0.0
vp115_ind,0.0,0.0
vp115_inda,1.0,1.0
vp115_indb,1.0,1.0
vp115_indc,0.0,0.0
vp115_indd,0.0,0.0
vp116,0.0,0.0
vp116_ind,0.0,0.0
vp116_inda,1.0,1.0
vp116_indb,1.0,1.0
vp116_indc,0.0,0.0
vp116_indd,0.0,0.0
vp117,0.0,0.0
vp117_ind,0.0,0.0
vp117_inda,1.0,1.0
vp117_indb,1.0,1.0
vp117_indc,0.0,0.0
vp117_indd,0.0,0.0
vp118,0.0,0.0
vp118_ind,0.0,0.0
vp118_inda,1.0,1.0
vp118_indb,1.0,1.0
vp118_indc,0.0,0.0
vp118_indd,0.0,0.0
vp119,0.0,0.0
vp119_ind,0.0,0.0
vp119_inda,1.0,1.0
vp119_indb,1.0,1.0
vp119_indc,0.0,0.0
vp119_indd,0.0,0.0
vp11_ind,0.0,0.0
vp11_inda,1.0,1.0
vp11_indb,1.0,1.0
vp11_indc,0.0,0.0
vp11_indd,0.0,0.0
vp12,0.0,0.0
vp120,0.0,0.0
vp120_ind,0.0,0.0
vp120_inda,1.0,1.0
vp120_indb,1.0,1.0
vp120_indc,0.0,0.0
vp120_indd,0.0,0.0
vp121,0.0,0.0
vp121_ind,0.0,0.0
vp121_inda,1.0,1.0
vp121_indb,1.0,1.0
vp121_indc,0.0,0.0
vp121_indd,0.0,0.0
vp122,0.0,0.0
vp122_ind,-0.0,-0.0
vp122_inda,1.0,1.0
vp122_indb,1.0,1.0
vp122_indc,0.0,0.0
vp122_indd,-0.0,-0.0
vp123,0.0,0.0
vp123_ind,-0.0,-0.0
vp123_inda,1.0,1.0
vp123_indb,1.0,1.0
vp123_indc,0.0,0.0
vp123_indd,-0.0,-0.0
vp124,0.0,0.0
vp124_ind,-0.0,-0.0
vp124_inda,1.0,1.0
vp124_indb,1.0,1.0
vp124_indc,0.0,0.0
vp124_indd,-0.0,-0.0
vp125,0.0,0.0
vp125_ind,-0.0,-0.0
vp125_inda,1.0,1.0
vp125_indb,1.0,1.0
vp125_indc,0.0,0.0
vp125_indd,-0.0,-0.0
vp126,0.0,0.0
vp126_ind,-0.0,-0.0
vp126_inda,1.0,1.0
vp126_indb,1.0,1.0
vp126_indc,0.0,0.0
vp126_indd,-0.0,-0.0
vp127,0.0,0.0
vp127_ind,-0.0,-0.0
vp127_inda,1.0,1.0
vp127_indb,1.0,1.0
vp127_indc,0.0,0.0
vp127_indd,-0.0,-0.0
vp128,0.0,0.0
vp128_ind,-0.0,-0.0
vp128_inda,1.0,1.0
vp128_indb,1.0,1.0
vp128_indc,0.0,0.0
vp128_indd,-0.0,-0.0
vp129,0.0,0.0
vp129_ind,-0.0,-0.0
vp129_inda,1.0,1.0
vp129_indb,1.0,1.0
vp129_indc,0.0,0.0
vp129_indd,-0.0,-0.0
vp12_ind,0.0,0.0
vp12_inda,1.0,1.0
vp12_indb,1.0,1.0
vp12_indc,0.0,0.0
vp12_indd,0.0,0.0
vp13,0.0,0.0
vp130,0.0,0.0
vp130_ind,-0.0,-0.0
vp130_inda,1.0,1.0
vp130_indb,1.0,1.0
vp130_indc,0.0,0.0
vp130_indd,-0.0,-0.0
vp131,0.0,0.0
vp131_ind,-0.0,-0.0
vp131_inda,1.0,1.0
vp131_indb,1.0,1.0
vp131_indc,0.0,0.0
vp131_indd,-0.0,-0.0
vp132,0.0,0.0
vp132_ind,-0.0,-0.0
vp132_inda,1.0,1.0
vp132_indb,1.0,1.0
vp132_indc,0.0,0.0
vp132_indd,-0.0,-0.0
vp133,0.0,0.0
vp133_ind,-0.0,-0.0
vp133_inda,1.0,1.0
vp133_indb,1.0,1.0
vp133_indc,0.0,0.0
vp133_indd,-0.0,-0.0
vp134,0.0,0.0
vp134_ind,-0.0,-0.0
vp134_inda,1.0,1.0
vp134_indb,1.0,1.0
vp134_indc,0.0,0.0
vp134_indd,-0.0,-0.0
vp135,0.0,0.0
vp135_ind,-0.0,-0.0
vp135_inda,1.0,1.0
vp135_indb,1.0,1.0
vp135_indc,0.0,0.0
vp135_indd,-0.0,-0.0
vp136,0.0,0.0
vp136_ind,-0.0,-0.0
vp136_inda,1.0,1.0
vp136_indb,1.0,1.0
vp136_indc,0.0,0.0
vp136_indd,-0.0,-0.0
vp137,0.0,0.0
vp137_ind,-0.0,-0.0
vp137_inda,1.0,1.0
vp137_indb,1.0,1.0
vp137_indc,0.0,0.0
vp137_indd,-0.0,-0.0
vp138,0.0,0.0
vp138_ind,-0.0,-0.0
vp138_inda,1.0,1.0
vp138_indb,1.0,1.0
vp138_indc,0.0,0.0
vp138_indd,-0.0,-0.0
vp139,0.0,0.0
vp139_ind,-0.0,-0.0
vp139_inda,1.0,1.0
vp139_indb,1.0,1.0
vp139_indc,0.0,0.0
vp139_indd,-0.0,-0.0
vp13_ind,0.0,0.0
vp13_inda,1.0,1.0
vp13_indb,1.0,1.0
vp13_indc,0.0,0.0
vp13_indd,0.0,0.0
vp14,0.0,0.0
vp140,0.0,0.0
vp140_ind,-0.0,-0.0
vp140_inda,1.0,1.0
vp140_indb,1.0,1.0
vp140_indc,0.0,0.0
vp140_indd,-0.0,-0.0
vp141,0.0,0.0
vp141_ind,-0.0,-0.0
vp141_inda,1.0,1.0
vp141_indb,1.0,1.0
vp141_indc,0.0,0.0
vp141_indd,-0.0,-0.0
vp142,0.0,0.0
vp142_ind,-0.0,-0.0
vp142_inda,1.0,1.0
vp142_indb,1.0,1.0
vp142_indc,0.0,0.0
vp142_indd,-0.0,-0.0
vp143,0.0,0.0
vp143_ind,-0.0,-0.0
vp143_inda,1.0,1.0
vp143_indb,1.0,1.0
vp143_indc,0.0,0.0
vp143_indd,-0.0,-0.0
vp144,0.0,0.0
vp144_ind,-0.0,-0.0
vp144_inda,1.0,1.0
vp144_indb,1.0,1.0
vp144_indc,0.0,0.0
vp144_indd,-0.0,-0.0
vp145,0.0,0.0
vp145_ind,-0.0,-0.0
vp145_inda,1.0,1.0
vp145_indb,1.0,1.0
vp145_indc,0.0,0.0
vp145_indd,-0.0,-0.0
vp146,0.0,0.0
vp146_ind,-0.0,-0.0
vp146_inda,1.0,1.0
vp146_indb,1.0,1.0
vp146_indc,0.0,0.0
vp146_indd,-0.0,-0.0
vp147,0.0,0.0
vp147_ind,-0.0,-0.0
vp147_inda,1.0,1.0
vp147_indb,1.0,1.0
vp147_indc,0.0,0.0
vp147_indd,-0.0,-0.0
vp148,0.0,0.0
vp148_ind,-0.0,-0.0
vp148_inda,1.0,1.0
vp148_indb,1.0,1.0
vp148_indc,0.0,0.0
vp148_indd,-0.0,-0.0
vp149,0.0,0.0
vp149_ind,-0.0,-0.0
vp149_inda,1.0,1.0
vp149_indb,1.0,1.0
vp149_indc,0.0,0.0
vp149_indd,-0.0,-0.0
vp14_ind,0.0,0.0
vp14_inda,1.0,1.0
vp14_indb,1.0,1.0
vp14_indc,0.0,0.0
vp14_indd,0.0,0.0
vp15,0.0,0.0
vp150,1.0,0.0
vp150_ind,1.0,-0.0
vp150_inda,0.0,1.0
vp150_indb,0.0,1.0
vp150_indc,1.0,0.0
vp150_indd,1.0,-0.0
vp151,0.0,0.0
vp151_ind,-0.0,-0.0
vp151_inda,1.0,1.0
vp151_indb,1.0,1.0
vp151_indc,0.0,0.0
vp151_indd,-0.0,-0.0
vp152,0.0,0.0
vp152_ind,-0.0,-0.0
vp152_inda,1.0,1.0
vp152_indb,1.0,1.0
vp152_indc,0.0,0.0
vp152_indd,-0.0,-0.0
vp153,0.0,0.0
vp153_ind,-0.0,-0.0
vp153_inda,1.0,1.0
vp153_indb,1.0,1.0
vp153_indc,0.0,0.0
vp153_indd,-0.0,-0.0
vp154,0.0,0.0
vp154_ind,-0.0,-0.0
vp154_inda,1.0,1.0
vp154_indb,1.0,1.0
vp154_indc,0.0,0.0
vp154_indd,-0.0,-0.0
vp155,0.0,0.0
vp155_ind,-0.0,-0.0
vp155_inda,1.0,1.0
vp155_indb,1.0,1.0
vp155_indc,0.0,0.0
vp155_indd,-0.0,-0.0
vp156,0.0,0.0
vp156_ind,-0.0,-0.0
vp156_inda,1.0,1.0
vp156_indb,1.0,1.0
vp156_indc,0.0,0.0
vp156_indd,-0.0,-0.0
vp157,0.0,0.0
vp157_ind,-0.0,-0.0
vp157_inda,1.0,1.0
vp157_indb,1.0,1.0
vp157_indc,0.0,0.0
vp157_indd,-0.0,-0.0
vp158,0.0,0.0
vp158_ind,-0.0,-0.0
vp158_inda,1.0,1.0
vp158_indb,1.0,1.0
vp158_indc,0.0,0.0
vp158_indd,-0.0,-0.0
vp159,0.0,0.0
vp159_ind,-0.0,-0.0
vp159_inda,1.0,1.0
vp159_indb,1.0,1.0
vp159_indc,0.0,0.0
vp159_indd,-0.0,-0.0
vp15_ind,0.0,0.0
vp15_inda,1.0,1.0
vp15_indb,1.0,1.0
vp15_indc,0.0,0.0
vp15_indd,0.0,0.0
vp16,0.0,0.0
vp160,0.0,0.0
vp160_ind,-0.0,-0.0
vp160_inda,1.0,1.0
vp160_indb,1.0,1.0
vp160_indc,0.0,0.0
vp160_indd,-0.0,-0.0
vp161,0.0,0.0
vp161_ind,-0.0,-0.0
vp161_inda,1.0,1.0
vp161_indb,1.0,1.0
vp161_indc,0.0,0.0
vp161_indd,-0.0,-0.0
vp162,0.0,0.0
vp162_ind,-0.0,-0.0
vp162_inda,1.0,1.0
vp162_indb,1.0,1.0
vp162_indc,0.0,0.0
vp162_indd,-0.0,-0.0
